104,104,104,1,-0.639519,-0.516857,0.56910015,
120,120,120,1,-0.773787,-0.625902,0.09746710,
105,105,105,1,-0.639904,-0.523018,0.56300528,
101,101,101,1,-0.713526,-0.592468,0.37398169,
106,106,106,1,-0.149046,-0.116108,-0.98198987,
105,105,105,1,-0.470275,-0.385624,-0.79381058,
149,149,149,1,-0.767479,-0.641048,0.00573531,
121,121,121,1,-0.750855,-0.627608,-0.20572977,
105,105,105,1,-0.680467,-0.574454,0.45493626,
118,118,118,1,-0.58031,-0.49672,0.64537622,
124,124,124,1,-0.561647,-0.470443,-0.68061432,
148,148,148,1,-0.586626,-0.495152,-0.64085435,
147,147,147,1,-0.492486,-0.428867,0.75731809,
101,101,101,1,-0.539991,-0.469765,0.69837712,
127,127,127,1,-0.669559,-0.579232,0.46495365,
108,108,108,1,-0.443224,-0.37409,-0.81462197,
176,176,176,1,-0.755503,-0.652709,0.05644593,
148,148,148,1,-0.284078,-0.237505,-0.92891910,
102,102,102,1,-0.479595,-0.411637,-0.77494755,
142,142,142,1,-0.732397,-0.637355,-0.23952676,
109,109,109,1,-0.734284,-0.643723,0.21551654,
141,141,141,1,-0.740321,-0.648911,0.17561014,
134,134,134,1,-0.712403,-0.625329,-0.31850438,
132,132,132,1,-0.648642,-0.58357,0.48857894,
162,162,162,1,-0.41224,-0.38006,0.82801684,
108,108,108,1,-0.705281,-0.642272,0.30010928,
121,121,121,1,-0.285706,-0.251758,-0.92465684,
168,168,168,1,-0.655434,-0.600507,0.45803769,
143,143,143,1,-0.577095,-0.531526,0.62003391,
134,134,134,1,-0.624723,-0.567907,-0.53591275,
132,132,132,1,-0.599836,-0.55698,0.57442997,
103,103,103,1,-0.651581,-0.596559,-0.46857238,
100,100,100,1,-0.707616,-0.656944,0.26020025,
124,124,124,1,-0.685424,-0.633812,-0.35843584,
100,100,100,1,-0.597295,-0.550557,-0.58320257,
107,107,107,1,-0.338242,-0.307305,-0.88946955,
154,154,154,1,-0.438469,-0.417032,0.79613404,
105,105,105,1,-0.569645,-0.539205,0.62029253,
152,152,152,1,-0.467554,-0.443233,-0.76481209,
124,124,124,1,-0.189628,-0.174486,-0.96622757,
112,112,112,1,-0.607149,-0.592949,0.52894450,
157,157,157,1,-0.709399,-0.687625,-0.15467686,
110,110,110,1,-0.715942,-0.695151,-0.06474518,
125,125,125,1,-0.547274,-0.541392,0.63826784,
100,100,100,1,-0.126328,-0.133274,0.98299505,
117,117,117,1,-0.580291,-0.575558,0.57619063,
101,101,101,1,-0.653974,-0.639273,-0.40453425,
100,100,100,1,-0.480601,-0.479896,0.73397687,
128,128,128,1,-0.660886,-0.656355,0.36390610,
128,128,128,1,-0.660886,-0.656355,0.36390610,
106,106,106,1,-0.430268,-0.433547,0.79177466,
108,108,108,1,-0.710268,-0.702256,-0.04854470,
125,125,125,1,-0.699447,-0.69771,0.15483971,
187,187,187,1,-0.543325,-0.535145,-0.64685263,
138,138,138,1,-0.543304,-0.535171,-0.64684894,
115,115,115,1,-0.310802,-0.307555,-0.89933955,
228,228,228,1,-0.698255,-0.712288,0.07131852,
204,204,204,1,-0.411647,-0.429249,0.80392318,
105,105,105,1,-0.692436,-0.708977,-0.13373155,
123,123,123,1,-0.378662,-0.397426,0.83586325,
149,149,149,1,-0.64105,-0.654571,-0.40073995,
180,180,180,1,-0.538184,-0.563062,0.62715151,
107,107,107,1,-0.687704,-0.71384,-0.13227081,
120,120,120,1,-0.180068,-0.199878,0.96313257,
112,112,112,1,-0.35069,-0.361926,-0.86372802,
106,106,106,1,-0.682712,-0.722948,-0.10606642,
255,255,255,1,-0.514652,-0.55271,0.65547340,
150,150,150,1,-0.439686,-0.475927,0.76168911,
161,161,161,1,-0.48005,-0.521578,0.70534252,
128,128,128,1,-0.517258,-0.570907,0.63758087,
138,138,138,1,-0.63099,-0.698515,0.33753340,
101,101,101,1,-0.136319,-0.162933,0.97717449,
113,113,113,1,-0.666474,-0.745236,-0.02087456,
158,158,158,1,-0.585105,-0.650234,-0.48461031,
114,114,114,1,-0.413003,-0.475957,0.77646207,
119,119,119,1,-0.61567,-0.70143,0.35909202,
100,100,100,1,-0.467478,-0.546332,0.69497217,
122,122,122,1,-0.648844,-0.745314,-0.15332599,
121,121,121,1,-0.265019,-0.315809,0.91105981,
110,110,110,1,-0.414185,-0.487657,0.76853173,
114,114,114,1,-0.414229,-0.489855,0.76710917,
121,121,121,1,-0.534995,-0.630454,0.56241214,
103,103,103,1,-0.648123,-0.761363,-0.01623570,
119,119,119,1,-0.598833,-0.703429,-0.38286707,
121,121,121,1,-0.643803,-0.762929,0.05878853,
134,134,134,1,-0.560938,-0.670517,0.48554726,
117,117,117,1,-0.464062,-0.560166,0.68619227,
166,166,166,1,-0.598494,-0.71021,-0.37068352,
106,106,106,1,-0.595669,-0.717656,0.36076109,
141,141,141,1,-0.469746,-0.559466,-0.68288783,
108,108,108,1,-0.269092,-0.334309,0.90323129,
107,107,107,1,-0.299488,-0.351322,-0.88706232,
106,106,106,1,-0.412825,-0.506264,0.75714709,
112,112,112,1,-0.592476,-0.723563,0.35415956,
255,255,255,1,-0.40498,-0.501553,0.76448403,
99,99,99,1,-0.570682,-0.706675,0.41825023,
170,170,170,1,-0.618795,-0.769717,0.15693244,
116,116,116,1,-0.403285,-0.516421,0.75542796,
144,144,144,1,-0.306543,-0.39615,0.86550376,
163,163,163,1,-0.609609,-0.774466,0.16905325,
131,131,131,1,-0.314792,-0.40993,0.85607420,
126,126,126,1,-0.396705,-0.514057,0.76050671,
112,112,112,1,-0.34522,-0.449914,0.82365084,
138,138,138,1,-0.406045,-0.531926,0.74308967,
111,111,111,1,-0.595498,-0.778937,0.19656890,
100,100,100,1,-0.402174,-0.534398,0.74342050,
148,148,148,1,-0.590359,-0.775472,0.22387387,
105,105,105,1,-0.416565,-0.555005,0.72002984,
124,124,124,1,-0.60424,-0.791876,-0.08846451,
125,125,125,1,-0.277941,-0.360193,-0.89051077,
164,164,164,1,-0.590432,-0.790181,-0.16433031,
143,143,143,1,-0.390679,-0.540149,0.74539198,
141,141,141,1,-0.553617,-0.746727,-0.36865640,
108,108,108,1,-0.559706,-0.772422,-0.30015552,
141,141,141,1,-0.584684,-0.811231,0.00701035,
112,112,112,1,-0.254982,-0.371539,0.89271694,
130,130,130,1,-0.445499,-0.619378,-0.64645324,
199,199,199,1,-0.37832,-0.555247,0.74065803,
116,116,116,1,-0.468646,-0.684281,0.55868637,
122,122,122,1,-0.247546,-0.374137,0.89372401,
159,159,159,1,-0.471751,-0.7015,0.53418022,
115,115,115,1,-0.479904,-0.699889,-0.52900621,
162,162,162,1,-0.408577,-0.612597,0.67660113,
173,173,173,1,-0.553771,-0.815218,-0.16957885,
101,101,101,1,-0.176998,-0.275781,0.94478381,
101,101,101,1,-0.507041,-0.757432,0.41134644,
165,165,165,1,-0.507505,-0.758638,0.40854288,
129,129,129,1,-0.448089,-0.657089,-0.60617735,
140,140,140,1,-0.504991,-0.757262,0.41417260,
107,107,107,1,-0.557238,-0.830105,-0.02029775,
128,128,128,1,-0.171557,-0.270222,0.94739044,
158,158,158,1,-0.503342,-0.759219,0.41259221,
104,104,104,1,-0.550044,-0.828458,0.10539631,
134,134,134,1,-0.223323,-0.348932,0.91015016,
145,145,145,1,-0.503335,-0.762816,0.40591268,
136,136,136,1,-0.539167,-0.815688,-0.20964701,
207,207,207,1,-0.498865,-0.764418,0.40841012,
101,101,101,1,-0.498595,-0.77033,0.39748602,
143,143,143,1,-0.504276,-0.76804,-0.39473940,
113,113,113,1,-0.533395,-0.823492,0.19326407,
159,159,159,1,-0.237723,-0.353104,-0.90487865,
112,112,112,1,-0.451557,-0.705696,0.54597605,
168,168,168,1,-0.493458,-0.768357,0.40758683,
112,112,112,1,-0.493053,-0.767911,0.40891455,
107,107,107,1,-0.499173,-0.766168,-0.40473820,
107,107,107,1,-0.483591,-0.761394,0.43176218,
102,102,102,1,-0.429671,-0.66538,-0.61045241,
124,124,124,1,-0.429657,-0.66541,-0.61042937,
145,145,145,1,-0.435195,-0.679548,-0.59060958,
100,100,100,1,-0.525044,-0.84593,-0.09343739,
209,209,209,1,-0.443249,-0.724251,0.52819547,
114,114,114,1,-0.230826,-0.389626,0.89157808,
115,115,115,1,-0.246779,-0.415368,0.87553949,
103,103,103,1,-0.345561,-0.57494,0.74164096,
187,187,187,1,-0.148695,-0.227313,-0.96240258,
106,106,106,1,-0.324806,-0.543832,0.77378800,
122,122,122,1,-0.52072,-0.85217,-0.05154678,
127,127,127,1,-0.476008,-0.774572,-0.41647915,
112,112,112,1,-0.430476,-0.70006,-0.56974179,
100,100,100,1,-0.420011,-0.702332,0.57473550,
206,206,206,1,-0.389161,-0.659698,0.64292501,
151,151,151,1,-0.408746,-0.700642,0.58483184,
112,112,112,1,-0.0746022,-0.143381,0.98685180,
203,203,203,1,-0.493388,-0.837857,-0.23359150,
176,176,176,1,-0.485655,-0.846974,0.21627395,
127,127,127,1,-0.456973,-0.790903,-0.40699794,
113,113,113,1,-0.247679,-0.448916,0.85856245,
106,106,106,1,-0.494014,-0.869033,-0.02704446,
130,130,130,1,-0.24161,-0.413239,-0.87798530,
103,103,103,1,-0.490094,-0.871657,-0.00469298,
156,156,156,1,-0.485361,-0.868066,0.10434042,
100,100,100,1,-0.44127,-0.799044,0.40842339,
105,105,105,1,-0.483604,-0.870146,0.09472610,
101,101,101,1,-0.48007,-0.865565,0.14258095,
138,138,138,1,-0.446788,-0.811822,0.37593227,
104,104,104,1,-0.483591,-0.873904,0.04931947,
141,141,141,1,-0.303036,-0.561527,0.76997216,
132,132,132,1,-0.231922,-0.405355,-0.88425063,
116,116,116,1,-0.239417,-0.420182,-0.87528640,
109,109,109,1,-0.420797,-0.779927,0.46329603,
108,108,108,1,-0.413941,-0.770449,0.48483082,
151,151,151,1,-0.314168,-0.595002,0.73977791,
99,99,99,1,-0.438004,-0.83398,0.33560228,
102,102,102,1,-0.41042,-0.795443,0.44589841,
103,103,103,1,-0.445604,-0.84962,-0.28210425,
101,101,101,1,-0.45694,-0.881291,-0.12055075,
151,151,151,1,-0.451283,-0.884404,-0.11905384,
117,117,117,1,-0.340752,-0.660502,-0.66904774,
146,146,146,1,-0.293857,-0.595216,0.74790752,
101,101,101,1,-0.0443781,-0.107141,0.99325298,
125,125,125,1,-0.336733,-0.68199,0.64923051,
106,106,106,1,-0.443892,-0.885965,0.13426484,
121,121,121,1,-0.44061,-0.883147,0.16097703,
109,109,109,1,-0.258392,-0.534023,0.80501749,
108,108,108,1,-0.437076,-0.882465,0.17383915,
101,101,101,1,-0.0629179,-0.146528,0.98720361,
120,120,120,1,-0.43755,-0.88139,-0.17805327,
141,141,141,1,-0.434903,-0.887111,0.15457627,
129,129,129,1,-0.27441,-0.576888,0.76935000,
135,135,135,1,-0.437295,-0.889404,-0.13316939,
158,158,158,1,-0.330046,-0.661982,-0.67294079,
106,106,106,1,-0.176549,-0.381525,0.90734181,
117,117,117,1,-0.405767,-0.843686,0.35149219,
101,101,101,1,-0.273352,-0.581046,0.76659264,
103,103,103,1,-0.20312,-0.444644,0.87237280,
182,182,182,1,-0.205444,-0.413978,-0.88680031,
142,142,142,1,-0.272907,-0.559708,-0.78246327,
104,104,104,1,-0.396254,-0.844328,0.36068422,
101,101,101,1,-0.206676,-0.418231,-0.88451539,
103,103,103,1,-0.393893,-0.840983,0.37094016,
117,117,117,1,-0.346676,-0.746936,0.56736477,
167,167,167,1,-0.407782,-0.872437,0.26938207,
172,172,172,1,-0.358099,-0.749885,-0.55627144,
117,117,117,1,-0.374126,-0.805572,0.45943776,
120,120,120,1,-0.286682,-0.625831,0.72536102,
135,135,135,1,-0.22283,-0.459316,-0.85986960,
107,107,107,1,-0.405724,-0.876109,0.26042493,
104,104,104,1,-0.304676,-0.648032,-0.69801615,
103,103,103,1,-0.393086,-0.849255,-0.35249052,
103,103,103,1,-0.371809,-0.821379,0.43254477,
162,162,162,1,-0.391864,-0.869248,0.30141315,
122,122,122,1,-0.387664,-0.871696,0.29977166,
111,111,111,1,-0.401735,-0.900883,0.16437335,
110,110,110,1,-0.40714,-0.911027,-0.06532572,
143,143,143,1,-0.37128,-0.84749,0.37935748,
106,106,106,1,-0.371351,-0.848138,0.37783630,
141,141,141,1,-0.381328,-0.871685,0.30782254,
106,106,106,1,-0.339853,-0.782589,0.52158885,
141,141,141,1,-0.366418,-0.845813,0.38773457,
154,154,154,1,-0.337012,-0.757266,-0.55943805,
133,133,133,1,-0.382689,-0.883779,0.26922800,
107,107,107,1,-0.185969,-0.407546,-0.89404784,
126,126,126,1,-0.383324,-0.888005,0.25398772,
116,116,116,1,-0.373215,-0.883954,0.28166701,
173,173,173,1,-0.366701,-0.870397,0.32854156,
159,159,159,1,-0.373444,-0.885953,0.27500349,
179,179,179,1,-0.373279,-0.886497,0.27346960,
114,114,114,1,-0.377368,-0.898124,0.22575876,
123,123,123,1,-0.365324,-0.888121,0.27888868,
100,100,100,1,-0.365903,-0.890485,0.27046509,
102,102,102,1,-0.369321,-0.898506,0.23725262,
118,118,118,1,-0.375099,-0.926985,-0.00076601,
113,113,113,1,-0.268432,-0.654789,-0.70653748,
127,127,127,1,-0.354864,-0.89913,0.25619565,
112,112,112,1,-0.361949,-0.921138,-0.14317115,
107,107,107,1,-0.361237,-0.919346,-0.15592208,
132,132,132,1,-0.319869,-0.806971,-0.49646903,
142,142,142,1,-0.267261,-0.702553,0.65953898,
255,255,255,1,-0.343906,-0.894973,0.28416874,
142,142,142,1,-0.35413,-0.918407,0.17641192,
155,155,155,1,-0.35646,-0.932479,-0.05847878,
160,160,160,1,-0.31016,-0.803278,-0.50847378,
186,186,186,1,-0.209988,-0.533064,-0.81960228,
104,104,104,1,-0.203648,-0.559278,0.80357704,
113,113,113,1,-0.20567,-0.564397,0.79947211,
105,105,105,1,-0.353306,-0.935346,0.01742332,
141,141,141,1,-0.34126,-0.914667,0.21662421,
108,108,108,1,-0.351507,-0.93519,-0.04315440,
113,113,113,1,-0.332436,-0.902968,0.27227558,
126,126,126,1,-0.331762,-0.902615,0.27426228,
103,103,103,1,-0.342437,-0.929507,0.13694030,
158,158,158,1,-0.338638,-0.907901,-0.24706478,
115,115,115,1,-0.338825,-0.917111,-0.21001200,
101,101,101,1,-0.334072,-0.918561,0.21128689,
101,101,101,1,-0.334002,-0.909362,-0.24799954,
102,102,102,1,-0.166365,-0.437728,-0.88358181,
106,106,106,1,-0.239968,-0.686248,0.68664354,
139,139,139,1,-0.320353,-0.885468,-0.33662965,
141,141,141,1,-0.306441,-0.868311,0.39003929,
135,135,135,1,-0.252998,-0.700442,-0.66736331,
113,113,113,1,-0.265891,-0.751462,-0.60382649,
102,102,102,1,-0.317686,-0.928281,0.19331164,
105,105,105,1,-0.169388,-0.521361,0.83635526,
105,105,105,1,-0.210386,-0.600543,-0.77141793,
103,103,103,1,-0.310591,-0.92864,0.20288224,
